State_Name,Year,Position,Candidate,Sex,Party,Candidate_Type,Constituency_Name,Constituency_Type,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Last_Party
Jharkhand,2009,1,KARIA MUNDA,M,BJP,ST,KHUNTI,ST,9,52.03,41.19,BJP
Jharkhand,2009,1,SUDARSHAN BHAGAT,M,BJP,ST,LOHARDAGA,ST,15,53.21,27.69,
Jharkhand,2009,1,KAMESHWAR BAITHA,M,JMM,SC,PALAMAU,SC,21,45.95,25.8,BSP
Jharkhand,2009,1,YASHWANT SINHA,M,BJP,GEN,HAZARIBAGH,GEN,13,53.08,31.81,BJP
Karnataka,2009,1,KATTI RAMESH VISHWANATH,M,BJP,GEN,CHIKKODI,GEN,7,67.56,50.48,
Karnataka,2009,1,ANGADI SURESH CHANNABASAPPA,M,BJP,GEN,BELGAUM,GEN,10,54.75,50.93,BJP
Karnataka,2009,1,GADDIGOUDAR P.C.,M,BJP,GEN,BAGALKOT,GEN,17,63.07,48.06,BJP
Karnataka,2009,1,RAMESH CHANDAPPA JIGAJINAGI,M,BJP,SC,BIJAPUR,SC,10,47.29,47.56,BJP
Karnataka,2009,1,MALLIKARJUN KHARGE,M,INC,SC,GULBARGA,SC,10,49.19,45.46,
Karnataka,2009,1,PAKKIRAPPA.S.,M,BJP,ST,RAICHUR,ST,8,45.9,46.38,
Karnataka,2009,1,N.DHARAM SINGH,M,INC,GEN,BIDAR,GEN,27,52.99,43.37,INC(I)
Karnataka,2009,1,SHIVARAMAGOUDA SHIVANAGOUDA,M,BJP,GEN,KOPPAL,GEN,18,55.35,38.65,
Karnataka,2009,1,J. SHANTHA,F,BJP,ST,BELLARY,ST,7,61.44,46.72,
Karnataka,2009,1,UDASI SHIVKUMAR CHANABASAPPA,M,BJP,GEN,HAVERI,GEN,12,63.59,49.33,
Karnataka,2009,1,PRALHAD JOSHI,M,BJP,GEN,DHARWAD,GEN,16,56.55,55.97,BJP
Karnataka,2009,1,ANANTKUMAR HEGDE,M,BJP,GEN,UTTARA KANNADA,GEN,11,59.09,44.63,BJP
Karnataka,2009,1,G.M. SIDDESWARA,M,BJP,GEN,DAVANAGERE,GEN,28,67.46,46.67,BJP
Karnataka,2009,1,B.Y. RAGHAVENDRA,M,BJP,GEN,SHIMOGA,GEN,12,66.47,50.58,
Karnataka,2009,1,D.V.SADANANDA GOWDA,M,BJP,GEN,UDUPI CHIKMAGALUR,GEN,9,68.18,48.09,BJP
Karnataka,2009,1,H. D. DEVEGOWDA,M,JD(S),GEN,HASSAN,GEN,13,69.17,50.64,JD(S)
Karnataka,2009,1,NALIN KUMAR KATEEL,M,BJP,GEN,DAKSHINA KANNADA,GEN,11,74.45,49.16,
Karnataka,2009,1,JANARDHANA SWAMY,M,BJP,SC,CHITRADURGA,SC,11,54.49,44.37,IND
Karnataka,2009,1,G.S. BASAVARAJ,M,BJP,GEN,TUMKUR,GEN,10,64.79,36.79,INC
Karnataka,2009,1,N CHELUVARAYA SWAMY @ SWAMYGOWDA,M,JD(S),GEN,MANDYA,GEN,12,68.79,37.26,
Karnataka,2009,1,ADAGUR H VISHWANATH,M,INC,GEN,MYSORE,GEN,12,58.88,36.43,
Karnataka,2009,1,R.DHRUVANARAYANA,M,INC,SC,CHAMARAJANAGAR,SC,14,67.91,38.0,
Karnataka,2009,1,H.D.KUMARASWAMY,M,JD(S),GEN,BANGALORE RURAL,GEN,15,57.92,44.73,JD(S)
Karnataka,2009,1,D. B. CHANDRE GOWDA,M,BJP,GEN,BANGALORE NORTH,GEN,28,46.72,45.22,INC
Karnataka,2009,1,P. C. MOHAN,M,BJP,GEN,BANGALORE CENTRAL,GEN,37,44.55,40.16,BJP
Karnataka,2009,1,ANANTH KUMAR,M,BJP,GEN,BANGALORE SOUTH,GEN,20,44.74,48.2,BJP
Karnataka,2009,1,M.VEERAPPA MOILY,M,INC,GEN,CHIKKBALLAPUR,GEN,20,68.09,39.9,INC
Karnataka,2009,1,K.H.MUNIYAPPA,M,INC,SC,KOLAR,SC,22,69.15,37.18,INC
Kerala,2009,1,P KARUNAKARAN,M,CPM,GEN,KASARAGOD,GEN,7,76.05,45.51,CPM
Kerala,2009,1,K. SUDHAKARAN,M,INC,GEN,KANNUR,GEN,9,80.75,50.11,
Kerala,2009,1,MULLAPPALLY RAMACHANDRAN,M,INC,GEN,VADAKARA,GEN,8,80.55,48.82,INC
Kerala,2009,1,M.I. SHANAVAS,M,INC,GEN,WAYANAD,GEN,13,74.74,49.86,INC
Kerala,2009,1,M.K. RAGHAVAN,M,INC,GEN,KOZHIKODE,GEN,16,75.68,42.92,
Kerala,2009,1,E. AHAMED,M,MUL,GEN,MALAPPURAM,GEN,4,76.81,54.64,MUL
Kerala,2009,1,E.T. MUHAMMED BASHEER,M,MUL,GEN,PONNANI,GEN,13,77.17,50.14,
Kerala,2009,1,M.B. RAJESH,M,CPM,GEN,PALAKKAD,GEN,10,73.47,42.81,
Kerala,2009,1,P.K BIJU,M,CPM,SC,ALATHUR,SC,9,75.27,46.75,
Kerala,2009,1,P C CHACKO,M,INC,GEN,THRISSUR,GEN,11,69.48,47.23,INC
Kerala,2009,1,K.P. DHANAPALAN,M,INC,GEN,CHALAKUDY,GEN,11,73.72,50.33,
Kerala,2009,1,PROF. K V THOMAS,M,INC,GEN,ERNAKULAM,GEN,10,72.81,46.03,INC
Kerala,2009,1,ADV. P.T THOMAS,M,INC,GEN,IDUKKI,GEN,10,73.94,51.98,
Kerala,2009,1,JOSE K.MANI (KARINGOZHECKAL),M,KEC(M),GEN,KOTTAYAM,GEN,20,73.76,50.13,KEC(M)
Kerala,2009,1,K.C VENUGOPAL,M,INC,GEN,ALAPPUZHA,GEN,6,79.15,51.62,INC
Kerala,2009,1,KODIKKUNNIL SURESH,M,INC,SC,MAVELIKKARA,SC,7,70.32,49.42,INC
Kerala,2009,1,ANTO ANTONY PUNNATHANIYIL,M,INC,GEN,PATHANAMTHITTA,GEN,12,65.7,51.21,INC
Kerala,2009,1,N.PEETHAMBARAKURUP,M,INC,GEN,KOLLAM,GEN,11,67.84,47.52,
Kerala,2009,1,ADV. A SAMPATH,M,CPM,GEN,ATTINGAL,GEN,14,66.25,45.37,CPM
Kerala,2009,1,SHASHI THAROOR,M,INC,GEN,THIRUVANANTHAPURAM,GEN,16,65.74,44.29,
Lakshadweep,2009,1,HAMDULLAH SAYEED,M,INC,ST,LAKSHADWEEP,ST,4,85.9,51.88,
Madhya_Pradesh,2009,1,NARENDRA SINGH TOMAR,M,BJP,GEN,MORENA,GEN,24,53.04,42.3,
Madhya_Pradesh,2009,1,ASHOK ARGAL,M,BJP,SC,BHIND,SC,13,38.39,43.41,BJP
Madhya_Pradesh,2009,1,YASHODHARA RAJE SCINDIA,F,BJP,GEN,GWALIOR,GEN,23,41.12,43.19,BJP
Madhya_Pradesh,2009,1,JYOTIRADITYA MADHAVRAO SCINDIA,M,INC,GEN,GUNA,GEN,18,54.03,63.6,INC
Madhya_Pradesh,2009,1,BHUPENDRA SINGH,M,BJP,GEN,SAGAR,GEN,12,48.12,56.8,
Madhya_Pradesh,2009,1,VIRENDRA KUMAR,M,BJP,SC,TIKAMGARH,SC,17,43.42,38.1,
Madhya_Pradesh,2009,1,SHIVRAJ BHAIYA,M,BJP,GEN,DAMOH,GEN,21,44.12,50.52,
Madhya_Pradesh,2009,1,JEETENDRA SINGH BUNDELA,M,BJP,GEN,KHAJURAHO,GEN,15,43.21,39.34,
Madhya_Pradesh,2009,1,GANESH SINGH,M,BJP,GEN,SATNA,GEN,21,54.63,29.51,BJP
Madhya_Pradesh,2009,1,DEORAJ SINGH PATEL,M,BSP,GEN,REWA,GEN,15,48.34,28.49,
Madhya_Pradesh,2009,1,GOVIND PRASAD MISHRA,M,BJP,GEN,SIDHI,GEN,11,49.75,40.09,
Madhya_Pradesh,2009,1,RAJESH NANDINI SINGH,F,INC,ST,SHAHDOL,ST,8,49.46,41.86,INC
Madhya_Pradesh,2009,1,RAKESH SINGH,M,BJP,GEN,JABALPUR,GEN,11,43.8,54.29,BJP
Madhya_Pradesh,2009,1,BASORI SINGH MASRAM,M,INC,ST,MANDLA,ST,14,56.25,45.5,
Madhya_Pradesh,2009,1,K. D. DESHMUKH,M,BJP,GEN,BALAGHAT,GEN,18,56.49,39.65,JD
Madhya_Pradesh,2009,1,KAMAL NATH,M,INC,GEN,CHHINDWARA,GEN,28,71.85,49.41,INC
Madhya_Pradesh,2009,1,UDAY PRATAP SINGH,M,INC,GEN,HOSHANGABAD,GEN,10,54.82,47.73,
Madhya_Pradesh,2009,1,SUSHMA SWARAJ,F,BJP,GEN,VIDISHA,GEN,8,45.09,78.8,BJP
Madhya_Pradesh,2009,1,KAILASH JOSHI,M,BJP,GEN,BHOPAL,GEN,23,45.07,50.95,BJP
Madhya_Pradesh,2009,1,NARAYANSINGH AMLABE,M,INC,GEN,RAJGARH,GEN,9,51.57,49.11,
Madhya_Pradesh,2009,1,SAJJAN SINGH VERMA,M,INC,SC,DEWAS,SC,10,60.35,48.08,INC
Madhya_Pradesh,2009,1,GUDDU PREMCHAND,M,INC,SC,UJJAIN,SC,9,53.25,48.97,INC
Madhya_Pradesh,2009,1,MEENAKSHI NATRAJAN,F,INC,GEN,MANDSOUR,GEN,12,55.83,48.8,
Madhya_Pradesh,2009,1,KANTILAL BHURIA,M,INC,ST,RATLAM,ST,10,50.93,48.46,INC
Madhya_Pradesh,2009,1,GAJENDRA SINGH RAJUKHEDI,M,INC,ST,DHAR,ST,11,54.69,46.23,INC
Madhya_Pradesh,2009,1,SUMITRA MAHAJAN (TAI),F,BJP,GEN,INDORE,GEN,18,50.76,48.77,BJP
Madhya_Pradesh,2009,1,MAKANSINGH SOLANKI (BABUJI),M,BJP,ST,KHARGONE,ST,11,60.18,46.19,
Madhya_Pradesh,2009,1,ARUN SUBHASHCHANDRA YADAV,M,INC,GEN,KHANDWA,GEN,13,59.94,48.53,INC
Madhya_Pradesh,2009,1,JYOTI DHURVE,F,BJP,ST,BETUL,ST,16,49.47,52.62,
Maharashtra,2009,1,GAVIT MANIKRAO HODLYA,M,INC,ST,NANDURBAR,ST,7,52.64,36.01,INC
Maharashtra,2009,1,SONAWANE PRATAP NARAYANRAO,M,BJP,GEN,DHULE,GEN,15,42.53,39.3,
Maharashtra,2009,1,A.T. NANA PATIL,M,BJP,GEN,JALGAON,GEN,13,42.38,52.34,
Maharashtra,2009,1,HARIBHAU MADHAV JAWALE,M,BJP,GEN,RAVER,GEN,19,50.75,45.67,BJP
Maharashtra,2009,1,JADHAV PRATAPRAO GANPATRAO,M,SHS,GEN,BULDHANA,GEN,15,61.7,41.46,
Maharashtra,2009,1,DHOTRE SANJAY SHAMRAO,M,BJP,GEN,AKOLA,GEN,11,49.91,38.91,BJP
Maharashtra,2009,1,ADSUL ANANDRAO VITHOBA,M,SHS,SC,AMRAVATI,SC,22,51.44,42.91,SHS
Maharashtra,2009,1,DATTA MEGHE,M,INC,GEN,WARDHA,GEN,16,54.6,45.88,NCP
Maharashtra,2009,1,WASNIK MUKUL BALKRISHNA,M,INC,SC,RAMTEK,SC,20,50.88,40.75,INC
Maharashtra,2009,1,MUTTEMWAR VILASRAO BABURAOJI,M,INC,GEN,NAGPUR,GEN,27,43.44,41.72,INC
Maharashtra,2009,1,PATEL PRAFUL MANOHARBHAI,M,NCP,GEN,BHANDARA - GONDIYA,GEN,21,71.06,47.52,NCP
Maharashtra,2009,1,KOWASE MAROTRAO SAINUJI,M,INC,ST,GADCHIROLI-CHIMUR,ST,11,65.14,38.43,
Maharashtra,2009,1,AHIR HANSARAJ GANGARAM,M,BJP,GEN,CHANDRAPUR,GEN,23,58.48,33.55,BJP
Maharashtra,2009,1,BHAVANA GAWALI (PATIL),F,SHS,GEN,YAVATMAL-WASHIM,GEN,28,54.06,45.76,SHS
Maharashtra,2009,1,SUBHASH BAPURAO WANKHEDE,M,SHS,GEN,HINGOLI,GEN,11,59.68,41.61,
Maharashtra,2009,1,KHATGAONKAR PATIL BHASKARRAO BAPURAO,M,INC,GEN,NANDED,GEN,22,53.83,44.72,INC
Maharashtra,2009,1,ADV. DUDHGAONKAR GANESHRAO NAGORAO,M,SHS,GEN,PARBHANI,GEN,19,54.08,44.26,IND
Maharashtra,2009,1,DANVE RAOSAHEB DADARAO,M,BJP,GEN,JALNA,GEN,19,55.89,44.0,BJP
Maharashtra,2009,1,CHANDRAKANT KHAIRE,M,SHS,GEN,AURANGABAD,GEN,22,51.56,35.0,SHS
Maharashtra,2009,1,CHAVAN HARISHCHANDRA DEORAM,M,BJP,ST,DINDORI,ST,9,47.57,41.26,BJP
Maharashtra,2009,1,SAMEER  BHUJBAL,M,NCP,GEN,NASHIK,GEN,12,45.35,36.34,
Maharashtra,2009,1,JADHAV BALIRAM SUKUR,M,BVA,ST,PALGHAR,ST,8,48.1,30.47,IND
Maharashtra,2009,1,TAWARE SURESH KASHINATH,M,INC,GEN,BHIWANDI,GEN,16,39.39,31.29,
Maharashtra,2009,1,ANAND PRAKASH PARANJAPE,M,SHS,GEN,KALYAN,GEN,20,34.3,39.0,SS
Maharashtra,2009,1,DR.SANJEEV GANESH NAIK,M,NCP,GEN,THANE,GEN,30,41.5,40.14,NCP
Maharashtra,2009,1,SANJAY BRIJKISHORLAL NIRUPAM,M,INC,GEN,MUMBAI NORTH,GEN,23,42.58,37.25,
Maharashtra,2009,1,AD.KAMAT GURUDAS VASANT,M,INC,GEN,MUMBAI NORTH WEST,GEN,21,44.06,35.91,INC
Maharashtra,2009,1,SANJAY DINA PATIL,M,NCP,GEN,MUMBAI NORTH EAST,GEN,16,42.46,31.97,
Maharashtra,2009,1,DUTT PRIYA SUNIL,F,INC,GEN,MUMBAI NORTH CENTRAL,GEN,19,39.52,48.05,INC
Maharashtra,2009,1,EKNATH M. GAIKWAD,M,INC,GEN,MUMBAI SOUTH CENTRAL,GEN,23,39.5,43.0,INC
Maharashtra,2009,1,DEORA MILIND MURLI,M,INC,GEN,MUMBAI   SOUTH,GEN,20,40.36,42.46,INC
Maharashtra,2009,1,ANANT GEETE,M,SHS,GEN,RAIGAD,GEN,7,56.43,53.89,SHS
Maharashtra,2009,1,BABAR GAJANAN DHARMSHI,M,SHS,GEN,MAVAL,GEN,18,44.71,50.84,
Maharashtra,2009,1,KALMADI SURESH,M,INC,GEN,PUNE,GEN,36,40.66,38.11,INC
Maharashtra,2009,1,SUPRIYA SULE,F,NCP,GEN,BARAMATI,GEN,17,46.07,66.46,
Maharashtra,2009,1,ADHALRAO SHIVAJI DATTATRAY,M,SHS,GEN,SHIRUR,GEN,11,51.44,57.54,SHS
Maharashtra,2009,1,GANDHI DILIPKUMAR MANSUKHLAL,M,BJP,GEN,AHMADNAGAR,GEN,15,51.84,39.65,BJP
Maharashtra,2009,1,WAKCHAURE BHAUSAHEB RAJARAM,M,SHS,SC,SHIRDI,SC,17,50.37,54.21,
Maharashtra,2009,1,MUNDE GOPINATHRAO PANDURANG,M,BJP,GEN,BEED,GEN,21,65.6,51.58,
Maharashtra,2009,1,PATIL PADAMSINHA BAJIRAO,M,NCP,GEN,OSMANABAD,GEN,25,57.47,44.22,ICS
Maharashtra,2009,1,AWALE JAYWANT GANGARAM,M,INC,SC,LATUR,SC,18,54.93,44.96,
Maharashtra,2009,1,SHINDE SUSHILKUMAR SAMBHAJIRAO,M,INC,SC,SOLAPUR,SC,13,46.62,52.15,INC
Maharashtra,2009,1,PAWAR SHARADCHANDRA GOVINDRAO,M,NCP,GEN,MADHA,GEN,15,58.99,57.71,NCP
Maharashtra,2009,1,PRATIK PRAKASHBAPU PATIL,M,INC,GEN,SANGLI,GEN,14,52.12,48.74,INC
Maharashtra,2009,1,BHONSLE SHRIMANT CHH. UDYANRAJE PRATAPSINHMAHARAJ,M,NCP,GEN,SATARA,GEN,5,52.82,65.22,
Maharashtra,2009,1,DR.NILESH NARAYAN RANE,M,INC,GEN,RATNAGIRI - SINDHUDURG,GEN,9,57.39,49.24,
Maharashtra,2009,1,SADASHIVRAO DADOBA MANDLIK,M,IND,GEN,KOLHAPUR,GEN,10,64.93,41.65,NCP
Maharashtra,2009,1,SHETTI RAJU ALIAS DEVAPPA ANNA,M,SWP,GEN,HATKANANGLE,GEN,10,67.07,49.17,
Manipur,2009,1,DR. THOKCHOM MEINYA,M,INC,GEN,INNER MANIPUR,GEN,7,70.54,39.59,INC
Manipur,2009,1,THANGSO BAITE,M,INC,ST,OUTER MANIPUR,ST,9,83.14,45.56,
Meghalaya,2009,1,VINCENT H PALA,M,INC,ST,SHILLONG,ST,7,62.23,48.35,
Meghalaya,2009,1,AGATHA K. SANGMA,F,NCP,ST,TURA,ST,4,67.66,45.14,
Mizoram,2009,1,C.L.RUALA,M,INC,ST,MIZORAM,ST,4,51.8,65.58,INC
Nagaland,2009,1,C.M. CHANG,M,NPF,ST,NAGALAND,GEN,3,89.99,69.96,
Odisha,2009,1,SANJAY BHOI,M,INC,GEN,BARGARH,GEN,6,69.65,43.21,INC
Odisha,2009,1,HEMANAND BISWAL,M,INC,ST,SUNDARGARH,ST,9,61.39,36.53,INC
Odisha,2009,1,AMARNATH PRADHAN,M,INC,GEN,SAMBALPUR,GEN,7,64.9,38.09,
Odisha,2009,1,YASHBANT NARAYAN SINGH LAGURI,M,BJD,ST,KEONJHAR,ST,7,70.48,43.63,
Odisha,2009,1,LAXMAN TUDU,M,BJD,ST,MAYURBHANJ,ST,10,70.27,31.12,JD
Odisha,2009,1,SRIKANT KUMAR JENA,M,INC,GEN,BALASORE,GEN,9,70.29,35.18,INC
Odisha,2009,1,ARJUN CHARAN SETHI,M,BJD,SC,BHADRAK,SC,6,67.71,44.86,BJD
Odisha,2009,1,MOHAN JENA,M,BJD,SC,JAJPUR,SC,8,66.59,53.03,BJD
Odisha,2009,1,TATHAGATA SATPATHY,M,BJD,GEN,DHENKANAL,GEN,5,66.74,46.53,BJD
Odisha,2009,1,KALIKESH NARAYAN SINGH DEO,M,BJD,GEN,BOLANGIR,GEN,5,70.11,42.5,
Odisha,2009,1,BHAKTA CHARAN DAS,M,INC,GEN,KALAHANDI,GEN,8,68.81,41.06,INC
Odisha,2009,1,PRADEEP KUMAR MAJHI,M,INC,ST,NABARANGPUR,ST,4,65.14,38.93,
Odisha,2009,1,RUDRAMADHAB RAY,M,BJD,GEN,KANDHAMAL,GEN,9,66.44,44.55,
Odisha,2009,1,BHARTRUHARI MAHTAB,M,BJD,GEN,CUTTACK,GEN,7,63.38,57.17,BJD
Odisha,2009,1,BAIJAYANT PANDA,M,BJD,GEN,KENDRAPARA,GEN,8,68.53,51.13,
Odisha,2009,1,BIBHU PRASAD TARAI,M,CPI,SC,JAGATSINGHPUR,SC,5,67.56,46.5,
Odisha,2009,1,PINAKI MISRA,M,BJD,GEN,PURI,GEN,7,68.8,48.01,INC
Odisha,2009,1,PRASANNA KUMAR PATASANI,M,BJD,GEN,BHUBANESWAR,GEN,13,49.14,56.32,BJD
Odisha,2009,1,NITYANANDA PRADHAN,M,BJD,GEN,ASKA,GEN,9,54.57,59.82,CPI
Odisha,2009,1,SIDHANT MOHAPATRA,M,BJD,GEN,BERHAMPUR,GEN,9,58.87,44.99,
Odisha,2009,1,JAYARAM PANGI,M,BJD,ST,KORAPUT,ST,6,62.38,41.18,BJD
Puducherry,2009,1,NARAYANASAMY,M,INC,GEN,PUDUCHERRY,GEN,28,79.74,49.41,
Punjab,2009,1,PARTAP SINGH BAJWA,M,INC,GEN,GURDASPUR,GEN,13,70.77,48.0,
Punjab,2009,1,NAVJOT SINGH SIDHU,M,BJP,GEN,AMRITSAR,GEN,14,65.63,48.13,BJP
Punjab,2009,1,DR. RATTAN SINGH AJNALA,M,SAD,GEN,KHADOOR SAHIB,GEN,15,70.64,49.44,SAD
Punjab,2009,1,MOHINDER SINGH KAYPEE,M,INC,SC,JALANDHAR,SC,15,67.15,45.36,
Punjab,2009,1,SANTOSH CHOWDHARY,F,INC,SC,HOSHIARPUR,SC,12,64.9,42.55,INC
Punjab,2009,1,RAVNEET SINGH,M,INC,GEN,ANANDPUR SAHIB,GEN,14,67.58,44.75,
Punjab,2009,1,MANISH TEWARI,M,INC,GEN,LUDHIANA,GEN,30,64.64,53.08,INC
Punjab,2009,1,SUKHDEV SINGH,M,INC,SC,FATEHGARH SAHIB,SC,11,69.41,46.96,
Punjab,2009,1,PARAMJIT KAUR GULSHAN,F,SAD,SC,FARIDKOT,SC,15,72.24,49.19,SAD
Punjab,2009,1,SHER SINGH GHUBAYA,M,SAD,SC,FEROZPUR,GEN,27,71.28,47.12,
Punjab,2009,1,HARSIMRAT KAUR BADAL,F,SAD,GEN,BATHINDA,GEN,22,78.41,50.51,
Punjab,2009,1,VIJAY INDER SINGLA,M,INC,GEN,SANGRUR,GEN,16,74.41,38.52,
Punjab,2009,1,PRENEET KAUR,F,INC,GEN,PATIALA,GEN,14,69.6,50.66,INC
Rajasthan,2009,1,BHARAT RAM MEGHWAL,M,INC,SC,GANGANAGAR,SC,15,60.97,52.39,
Rajasthan,2009,1,ARJUN RAM MEGHWAL,M,BJP,SC,BIKANER,SC,10,41.25,42.92,
Rajasthan,2009,1,RAM SINGH KASWAN,M,BJP,GEN,CHURU,GEN,15,52.37,46.94,BJP
Rajasthan,2009,1,SHEESH RAM OLA,M,INC,GEN,JHUNJHUNU,GEN,13,42.01,50.89,INC
Rajasthan,2009,1,MAHADEV SINGH,M,INC,GEN,SIKAR,GEN,16,48.1,44.79,
Rajasthan,2009,1,LAL CHAND KATARIA,M,INC,GEN,JAIPUR RURAL,GEN,21,47.52,40.53,
Rajasthan,2009,1,MAHESH JOSHI,M,INC,GEN,JAIPUR,GEN,25,48.26,48.89,
Rajasthan,2009,1,JITENDRA SINGH,M,INC,GEN,ALWAR,GEN,16,55.53,59.02,
Rajasthan,2009,1,RATAN SINGH,M,INC,SC,BHARATPUR,SC,14,39.02,53.76,
Rajasthan,2009,1,KHILADI LAL BAIRWA,M,INC,SC,KARAULI-DHOLPUR,SC,16,37.38,44.3,
Rajasthan,2009,1,KIRODI LAL,M,IND,ST,DAUSA,ST,14,63.94,51.54,BJP
